sentence_id,sentence,congruent,structure,length,target,position,most_popular,percent,semantics_grammar,semantics,grammar,no,unknown,subject,verb,object,gen,adj,subject_lemma,subject_length,subject_gender,subject_ipm,verb_lemma,verb_length,verb_ipm,object_lemma,object_length,object_gender,object_ipm,gen_lemma,gen_length,gen_gender,gen_ipm,adj_lemma,adj_length,adj_gender,adj_ipm
105.0,Люди строили каменные замки,Люди строили каменные замки,Subject - Verb - Adj - Object,4.0,normal,3.0,normal,0.875,,0.125,,0.875,,люди,строили,замки,nan,каменные,человек,2.0,masc,2881.103143350457,строить,3.0,95.66831991376152,замок,2.0,masc,63.93,nan,,nan,0.02,каменный,4.0,masc,85.34918449386998
106.0,Мальчик перебегал дороге,Мальчик перебегал дорогу,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,мальчик,перебегал,дорогу,nan,nan,мальчик,2.0,masc,183.9124171392988,перебегать,4.0,5.46,дорога,3.0,femn,442.33411953092,nan,,nan,0.02,nan,,nan,0.02
106.0,Мальчик перебегал дорогу,Мальчик перебегал дорогу,Subject - Verb - Object,3.0,normal,2.0,normal,1.0,,,,1.0,,мальчик,перебегал,дорогу,nan,nan,мальчик,2.0,masc,183.9124171392988,перебегать,4.0,5.46,дорога,3.0,femn,442.33411953092,nan,,nan,0.02,nan,,nan,0.02
106.0,Мальчик перебегал конференцией,Мальчик перебегал дорогу,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,0.8,0.8,0.2,,,,мальчик,перебегал,дорогу,nan,nan,мальчик,2.0,masc,183.9124171392988,перебегать,4.0,5.46,дорога,3.0,femn,442.33411953092,nan,,nan,0.02,nan,,nan,0.02
106.0,Мальчик перебегал конференцию,Мальчик перебегал дорогу,Subject - Verb - Object,3.0,semantics,2.0,semantics,1.0,,1.0,,,,мальчик,перебегал,дорогу,nan,nan,мальчик,2.0,masc,183.9124171392988,перебегать,4.0,5.46,дорога,3.0,femn,442.33411953092,nan,,nan,0.02,nan,,nan,0.02
113.0,Медики обнаружили телесные повреждении,Медики обнаружили телесные повреждения,Subject - Verb - Adj - Object,4.0,grammar,3.0,grammar,1.0,,,1.0,,,медики,обнаружили,повреждения,nan,телесные,медик,3.0,masc,12.89,обнаружить,5.0,93.24342991343502,повреждение,5.0,neut,14.89,nan,,nan,0.02,телесный,4.0,masc,17.62
113.0,Медики обнаружили телесные повреждения,Медики обнаружили телесные повреждения,Subject - Verb - Adj - Object,4.0,normal,3.0,normal,1.0,,,,1.0,,медики,обнаружили,повреждения,nan,телесные,медик,3.0,masc,12.89,обнаружить,5.0,93.24342991343502,повреждение,5.0,neut,14.89,nan,,nan,0.02,телесный,4.0,masc,17.62
113.0,Медики обнаружили телесные поколению,Медики обнаружили телесные повреждения,Subject - Verb - Adj - Object,4.0,semantics_grammar,3.0,semantics_grammar,1.0,1.0,,,,,медики,обнаружили,повреждения,nan,телесные,медик,3.0,masc,12.89,обнаружить,5.0,93.24342991343502,повреждение,5.0,neut,14.89,nan,,nan,0.02,телесный,4.0,masc,17.62
113.0,Медики обнаружили телесные поколения,Медики обнаружили телесные повреждения,Subject - Verb - Adj - Object,4.0,semantics,3.0,semantics,1.0,,1.0,,,,медики,обнаружили,повреждения,nan,телесные,медик,3.0,masc,12.89,обнаружить,5.0,93.24342991343502,повреждение,5.0,neut,14.89,nan,,nan,0.02,телесный,4.0,masc,17.62
115.0,Милиционеры блокировали группа грабителей,Милиционеры блокировали группу грабителей,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,1.0,,,1.0,,,милиционеры,блокировали,группу,грабителей,nan,милиционер,6.0,masc,25.74,блокировать,5.0,4.95,группа,2.0,femn,253.9644981949859,грабитель,4.0,masc,10.67,nan,,nan,0.02
115.0,Милиционеры блокировали группу грабителей,Милиционеры блокировали группу грабителей,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,1.0,,,,1.0,,милиционеры,блокировали,группу,грабителей,nan,милиционер,6.0,masc,25.74,блокировать,5.0,4.95,группа,2.0,femn,253.9644981949859,грабитель,4.0,masc,10.67,nan,,nan,0.02
115.0,Милиционеры блокировали книга грабителей,Милиционеры блокировали группу грабителей,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,милиционеры,блокировали,группу,грабителей,nan,милиционер,6.0,masc,25.74,блокировать,5.0,4.95,группа,2.0,femn,253.9644981949859,грабитель,4.0,masc,10.67,nan,,nan,0.02
115.0,Милиционеры блокировали книгу грабителей,Милиционеры блокировали группу грабителей,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,0.8333333333333334,0.1666666666666666,0.8333333333333334,,,,милиционеры,блокировали,группу,грабителей,nan,милиционер,6.0,masc,25.74,блокировать,5.0,4.95,группа,2.0,femn,253.9644981949859,грабитель,4.0,masc,10.67,nan,,nan,0.02
117.0,Милиция провела проверке,Милиция провела проверку,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,милиция,провела,проверку,nan,nan,милиция,4.0,femn,45.24,провести,3.0,182.8708894959868,проверка,3.0,femn,35.61,nan,,nan,0.02,nan,,nan,0.02
117.0,Милиция провела проверку,Милиция провела проверку,Subject - Verb - Object,3.0,normal,2.0,normal,1.0,,,,1.0,,милиция,провела,проверку,nan,nan,милиция,4.0,femn,45.24,провести,3.0,182.8708894959868,проверка,3.0,femn,35.61,nan,,nan,0.02,nan,,nan,0.02
117.0,Милиция провела славе,Милиция провела проверку,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,милиция,провела,проверку,nan,nan,милиция,4.0,femn,45.24,провести,3.0,182.8708894959868,проверка,3.0,femn,35.61,nan,,nan,0.02,nan,,nan,0.02
117.0,Милиция провела славу,Милиция провела проверку,Subject - Verb - Object,3.0,semantics,2.0,semantics,1.0,,1.0,,,,милиция,провела,проверку,nan,nan,милиция,4.0,femn,45.24,провести,3.0,182.8708894959868,проверка,3.0,femn,35.61,nan,,nan,0.02,nan,,nan,0.02
118.0,Мужчина вызвал скорую дате,Мужчина вызвал скорую помощь,Subject - Verb - Adj - Object,4.0,semantics_grammar,3.0,semantics_grammar,1.0,1.0,,,,,мужчина,вызвал,помощь,nan,скорую,мужчина,3.0,masc,175.9567482946153,вызвать,2.0,144.8310952617903,помощь,2.0,femn,257.663256620594,nan,,nan,0.02,скорый,3.0,masc,38.89171043475167
118.0,Мужчина вызвал скорую дату,Мужчина вызвал скорую помощь,Subject - Verb - Adj - Object,4.0,semantics,3.0,semantics,1.0,,1.0,,,,мужчина,вызвал,помощь,nan,скорую,мужчина,3.0,masc,175.9567482946153,вызвать,2.0,144.8310952617903,помощь,2.0,femn,257.663256620594,nan,,nan,0.02,скорый,3.0,masc,38.89171043475167
118.0,Мужчина вызвал скорую помощи,Мужчина вызвал скорую помощь,Subject - Verb - Adj - Object,4.0,grammar,3.0,grammar,1.0,,,1.0,,,мужчина,вызвал,помощь,nan,скорую,мужчина,3.0,masc,175.9567482946153,вызвать,2.0,144.8310952617903,помощь,2.0,femn,257.663256620594,nan,,nan,0.02,скорый,3.0,masc,38.89171043475167
118.0,Мужчина вызвал скорую помощь,Мужчина вызвал скорую помощь,Subject - Verb - Adj - Object,4.0,normal,3.0,normal,1.0,,,,1.0,,мужчина,вызвал,помощь,nan,скорую,мужчина,3.0,masc,175.9567482946153,вызвать,2.0,144.8310952617903,помощь,2.0,femn,257.663256620594,nan,,nan,0.02,скорый,3.0,masc,38.89171043475167
124.0,Мужчины проявляют оборой,Мужчины проявляют сдержанность,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,мужчины,проявляют,сдержанность,nan,nan,мужчина,3.0,masc,175.9567482946153,проявлять,4.0,29.48,сдержанность,3.0,femn,5.02,nan,,nan,0.02,nan,,nan,0.02
124.0,Мужчины проявляют обору,Мужчины проявляют сдержанность,Subject - Verb - Object,3.0,semantics,2.0,semantics,0.8,0.2,0.8,,,,мужчины,проявляют,сдержанность,nan,nan,мужчина,3.0,masc,175.9567482946153,проявлять,4.0,29.48,сдержанность,3.0,femn,5.02,nan,,nan,0.02,nan,,nan,0.02
124.0,Мужчины проявляют сдержанности,Мужчины проявляют сдержанность,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,мужчины,проявляют,сдержанность,nan,nan,мужчина,3.0,masc,175.9567482946153,проявлять,4.0,29.48,сдержанность,3.0,femn,5.02,nan,,nan,0.02,nan,,nan,0.02
124.0,Мужчины проявляют сдержанность,Мужчины проявляют сдержанность,Subject - Verb - Object,3.0,normal,2.0,normal,1.0,,,,1.0,,мужчины,проявляют,сдержанность,nan,nan,мужчина,3.0,masc,175.9567482946153,проявлять,4.0,29.48,сдержанность,3.0,femn,5.02,nan,,nan,0.02,nan,,nan,0.02
126.0,Музыкант записал композицию,Музыкант записал композицию,Subject - Verb - Object,3.0,normal,2.0,normal,1.0,,,,1.0,,музыкант,записал,композицию,nan,nan,музыкант,3.0,masc,32.83,записать,3.0,57.61517276106108,композиция,5.0,femn,18.17,nan,,nan,0.02,nan,,nan,0.02
126.0,Музыкант записал композиция,Музыкант записал композицию,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,музыкант,записал,композицию,nan,nan,музыкант,3.0,masc,32.83,записать,3.0,57.61517276106108,композиция,5.0,femn,18.17,nan,,nan,0.02,nan,,nan,0.02
